id,isv,translations,helperWords,match,Δmin,Δavg,Δmax,Rmin,Rmax,comments
24459,bal,бал,,C,,,,,,
31963,bala,"тюк, кипа",,!N,,,,,,
24461,balada,баллада,,!C,,,,,,
24464,balalajka,балалайка,,C,,,,,,
2440,balans,баланс,,C,,,,,,
24467,balansir,балансир,,C,,,,,,
24468,balansovati,балансировать,,C,,,,,,
24469,balast,балласт,,!C,,,,,,
24470,baldahin,балдахин,,C,,,,,,
24471,balerina,балерина,,C,,,,,,
6102,balet,балет,,C,,,,,,
24474,balističny,баллистический,,C,,,,,,
24476,balistika,баллистика,,!C,,,,,,
35340,balkansky,балканский,,C,,,,,,
16824,Balkany,Балканы,,C,,,,,,
153,balkon,балкон,,C,,,,,,
24482,balon,"воздушный шар, аэростат",,!N,,,,,,
24483,balotovati,"голосовать, баллотировать",,C,,,,,,
23506,Baltičsko morje,Балтийское море,,!C,,,,,,
4737,baltičsky,балтийский,,!C,,,,,,
24484,balustrada,балюстрада,,!C,,,,,,
31785,balvan,"валун, глыба",,!N,,,,,,
31786,balvan,"идиот, дурак, болван",,!C,,,,,,
24487,balzam,бальзам,,C,,,,,,
24489,balzamovati,бальзамировать,,C,,,,,,
24490,bambus,бамбук,,!C,,,,,,
31717,banaľny,банальный,,C,,,,,,
24492,banan,банан,,C,,,,,,
2439,banda,банда,,C,,,,,,
24494,bandaž,бандаж,,C,,,,,,
493,bandit,бандит,,C,,,,,,
24499,banditizm,бандитизм,,C,,,,,,
24500,bandura,бандура,,C,,,,,,
24502,bandžo,банджо,,C,,,,,,
24503,banja,баня,,C,,,,,,
4668,bank,банк,,C,,,,,,
24506,banka,банк,,!C,,,,,,
33326,banka,банка,,C,,,,,,
24507,banket,банкет,,C,,,,,,
24508,bankir,банкир,,C,,,,,,
16925,banknota,банкнота,,C,,,,,,
24510,bankrot,банкротство,,!H,,,,,,
36391,bankrot,банкрот,,C,,,,,,
23757,baobab,баобаб,,C,,,,,,
24513,baptist,баптист,,C,,,,,,
24514,baptizm,баптизм,,C,,,,,,
24515,bar,бар,,C,,,,,,
24516,baraban,барабан,,C,,,,,,
14453,barak,"шалаш, изба",,!N,,,,,,
32414,barak,барак,,C,,,,,,
2436,baran,баран,,C,,,,,,
24520,baranina,баранина,,C,,,,,,
24522,barbaris,барбарис,,C,,,,,,
24524,bard,бард,,C,,,,,,
6471,barel,баррель,,!C,,,,,,
159,bariera,барьер,,!H,,,,,,
24529,barikada,барикада,,C,,,,,,
24530,barikadovati,баррикадировать,,C,,,,,,
24533,barkarola,баркарола,,C,,,,,,
24534,barkas,баркас,,C,,,,,,
31977,barmen,бармен,,C,,,,,,
154,barok,барокко,,!H,,,,,,
24535,baroko,барокко,,!C,,,,,,
24536,barometr,барометр,,C,,,,,,
24538,baron,барон,,C,,,,,,
24539,baronesa,баронесса,,!C,,,,,,
20334,barsuk,барсук,,C,,,,,,
1868,barva,"цвет, краска",,!N,,,,,,
24541,barvinòk,барвинок,,C,,,,,,
5873,barviti,красить,,!N,,,,,,
5872,barvivo,краска,,!N,,,,,,
21259,barvna olovka,цветной карандаш,,!N,,,,,,
24542,baryj,барий,,!C,,,,,,
24544,baryton,баритон,,!C,,,,,,
24545,barža,баржа,,C,,,,,,
24546,bas,бас (голос),,C,,,,,,
2437,basen,бассейн,,!H,,,,,,
36210,Bask,баск,,C,,,,,,
24549,basketbol,баскетбол,,C,,,,,,
36209,baskijsky,баскский,,!C,,,,,,
36569,baškirsky,башкирский,,C,,,,,,
1846,basnj,"сказка, байка, басня",,!C,,,,,,
6483,basnjesloveny,"баснословный, потрясающий, великолепный",,!C,,,,,,
19642,basnjevy,сказочный,,!N,,,,,,
24552,basta,баста,,C,,,,,,
35240,bastard,"ублюдок, внебрачный ребёнок",,!N,,,,,,
24553,bastion,бастион,,C,,,,,,
24554,bastovati,бастовать,,C,,,,,,
24559,batalion,батальон,,!C,,,,,,
24560,baterija,"батарея, батарейка",,!H,,,,,,
35632,Bavarija,Бавария,,C,,,,,,
35724,bavarsky,баварский,,C,,,,,,
2418,baviti,"развлекать, забавлять",,!N,,,,,,
157,bavŀna,хлопок,,!N,,,,,,
156,baza,база (военная),,C,,,,,,
6487,baza danyh,база данных,,C,,,,,,
24565,bazalt,базальт,,C,,,,,,
16730,bazar,базар,,C,,,,,,
24567,bazilik,базилик,,C,,,,,,
31749,bazilika,базилика,,C,,,,,,
20335,bazilisk,василиск,,!C,,,,,,
19643,bazovati na,"основывать на, базировать на",,C,,,,,,
24570,bazovati sę na,"основываться на, базироваться на",,C,,,,,,
20336,bděnıje,"бдение, бодрствование",,C,,,,,,
20338,bděti,"не спать, бодрствовать",,!N,,,,,,
20339,bditeljnosť,бдительность,,C,,,,,,
20340,bditeljny,бдительный,,C,,,,,,
2442,běda,"бедность, нищета",,!N,,,,,,
3836,běda,"беда, проблема, неприятность",,C,,,,,,
2443,bědny,"бедный, нищий",,C,,,,,,
2444,bedrenèc,божья коровка,,!N,,,,,,
24576,bedreny,бедренный,,!C,,,,,,
2445,bedro,бедро,,C,,,,,,
20341,běg,бег,,C,,,,,,
20342,běg,беганье,,!N,,,,,,
20343,běg,забег,,!H,,,,,,
35981,běgaj!,"уходи!, отвали!, уходи прочь!",,!N,,,,,,
2441,běgati,бегать,,C,,,,,,
20344,běglosť,"беглость (речи), свободное владение",,C,,,,,,
20345,běgly,"беглый, свободный (о речи)",,C,,,,,,
36637,běgly,"беглый, сбежавший",,C,,,,,,
32533,běgstvo,"бегство, побег",,C,,,,,,
1219,běgti,бежать,,!H,,,,,,
20346,běgun,рысак,,!N,,,,,,
35523,bejsbol,бейсбол,,C,,,,,,
24583,bělavy,"белесый, беловатый",,!H,,,,,,
24584,bělěti,белеть,,C,,,,,,
2865,Belgija,Бельгия,,C,,,,,,
4426,belgijsky,бельгийский,,C,,,,,,
23521,Bělgråd,Белград,,C,,,,,,
24586,běliḓlo,отбеливатель,,!N,,,,,,
31731,běliti,"белить, отбеливать",,C,,,,,,
22454,Beliz,Белиз,,C,,,,,,
2446,bělmo,"бельмо, лейкома",,C,,,,,,
24591,bělobrådy,белобородый,,C,,,,,,
24595,bělòk,белок,,C,,,,,,
24600,bělopery,с оперением белого цвета,,!N,,,,,,
2447,Bělorus,белорус,,C,,,,,,
2448,Běloruś,"Беларусь, Белоруссия",,!C,,,,,,
2864,bělorussky,белорусский,,C,,,,,,
24604,bělosť,белизна,,!N,,,,,,
24605,bělovlåsy,беловолосый,,C,,,,,,
24606,bělozųby,белозубый,,C,,,,,,
2679,běly,белый,,C,,,,,,
23409,benzin,бензин,,C,,,,,,
19493,Berlin,Берлин,,C,,,,,,
36647,berserk,берсерк,,C,,,,,,
22601,berylij,бериллий,,!H,,,,,,
24609,běs,"бес, демон, дьявол",,C,,,,,,
1811,besěda,"разговор, беседа",,C,,,,,,
2880,besědovati,"разговаривать, общаться, беседовать",,C,,,,,,
24612,běsiti sę,беситься,,C,,,,,,
31757,běsnosť,"ярость, бешенство",,!N,,,,,,
24613,běsny,"яростный, бешеный",,!H,,,,,,
1721,beton,бетон,,C,,,,,,
3972,betonny,бетонный,,C,,,,,,
3044,betonomešalka,бетономешалка,,C,,,,,,
1434,bez,без,,C,,,,,,
3415,bez malogo,"почти, едва не",,!N,,,,,,
4946,bez obzira na,"несмотря на, невзирая на",,!H,,,,,,
3971,bezbarvny,бесцветный,,!H,,,,,,
19644,bezbolezno,безболезненно,,!H,,,,,,
19645,bezbolezny,безболезненный,,!C,,,,,,
33128,bezbožıje,"безбожие, атеизм",,C,,,,,,
33131,bezbožnik,"безбожник, атеист",,C,,,,,,
33123,bezbožny,"безбожный, атеистичный",,C,,,,,,
33127,bezbožny,"безбожный, недопустимый, бессовестный, возмутительный",,C,,,,,,
24618,bezbrådy,безбородый,,C,,,,,,
35125,bezbrånny,"беззащитный, незащищенный",,!H,,,,,,
17137,bezčestıje,"бесчестие, позор",,!C,,,,,,
24620,bezčestny,бесчестный,,!C,,,,,,
31742,bezčestny,нечестный,,!C,,,,,,
4837,bezdětny,бездетный,,C,,,,,,
2335,bezdna,"пропасть, бездна",,C,,,,,,
24626,bezdomny,бездомный,,C,,,,,,
24627,bezdònny,бездонный,,C,,,,,,
24628,bezdòždıje,"бездождье, засуха",,C,,,,,,
14455,bezdrėvny,безлесный,,!H,,,,,,
24630,bezdušny,бездушный,,C,,,,,,
19646,bezdyšny,бездыханный,,!H,,,,,,
179,běženèc,беженец,,C,,,,,,
6552,běženica,беженка,,!H,,,,,,
23754,běženıje,"побег, бегство",,!N,,,,,,
24671,beževy,бежевый,,C,,,,,,
24633,bezglåvy,безголовый,,C,,,,,,
24635,bezhvosty,бесхвостый,,!C,,,,,,
6515,bezimenno,анонимно,,!N,,,,,,
6516,bezimenny,"безымянный, анонимный",,!C,,,,,,
36638,bezizhodnosť,"безысходность, безвыходность",,C,,,,,,
17138,bezizhodny,"безысходный, безвыходный",,C,,,,,,
35411,bezkarnosť,безнаказанность,,!H,,,,,,
35410,bezkarny,безнаказанный,,!N,,,,,,
14457,bezkolorny,бесцветный,,!H,,,,,,
6517,bezkonečıje,"бесконечность, вечность",,!H,,,,,,
4296,bezkonečno,"бесконечно, вечно",,C,,,,,,
6519,bezkonečnosť,"бесконечность, бескрайность",,C,,,,,,
6520,bezkonečny,"бесконечный, вечный",,C,,,,,,
6522,bezkoristny,"бескорыстный, некоммерческий",,C,,,,,,
24637,bezkostny,бескостный,,C,,,,,,
31733,bezkriḓly,бескрылый,,!C,,,,,,
24638,bezkròvny,бескровный,,C,,,,,,
6524,bezlěsny,безлесный,,C,,,,,,
6525,bezlistny,безлистный,,C,,,,,,
24644,bezljudny,"безлюдный, необитаемый",,C,,,,,,
20348,bezměrnosť,"безграничность, необъятность",,!H,,,,,,
33138,bezměrny,"огромный, безграничный, безмерный",,!C,,,,,,
20351,bezmŀvny,безмолвный,,C,,,,,,
24646,bezmozgy,безмозглый,,!C,,,,,,
36175,bezmytny,беспошлинный,,!N,,,,,,
36721,beznadějnosť,безнадёжность,,C,,,,,,
4345,beznadějny,безнадёжный,,C,,,,,,
24647,beznogy,безногий,,C,,,,,,
17141,bezolovny,бессвинцовый,,!N,,,,,,
20842,bezopasnosť,безопасность,,C,,,,,,
20844,bezopasny,безопасный,,C,,,,,,
14458,bezošibny,"безупречный, совершенный, идеальный, без изъянов",,!H,,,,,,
24650,bezpamętny,забывчивый,,!N,,,,,,
19494,bezpartijny,беспартийный,,C,,,,,,
20846,bezpečnosť,безопасность,,!H,,,,,,
20847,bezpečny,безопасный,,!H,,,,,,
24652,bezpery,"беспёрый, неоперённый",,C,,,,,,
20848,bezplatny,"бесплатный, даровой",,C,,,,,,
24653,bezplodny,"бесплодный, стерильный, неспособный к деторождению",,C,,,,,,
33019,bezplodny,"бесплодный, безрезультатный, бесполезный",,C,,,,,,
19649,bezpokojęći,"беспокоящий, расстраивающий, надоедливый, тревожащий",,C,,,,,,
22974,bezpokojenıje,"беспокойство, расстройство",,!H,,,,,,
19654,bezpokojiti,"беспокоить, расстраивать, тревожить",,C,,,,,,
36698,bezpokojiti sę,"беспокоиться, тревожиться, волноваться, переживать",,C,,,,,,
19659,bezpokojny,"беспокойный, неспокойный",,C,,,,,,
19661,bezpokojstvo,"беспокойство, волнение, неприятность",,C,,,,,,
5837,bezpomoćno,беспомощно,,C,,,,,,
5836,bezpomoćnosť,беспомощность,,C,,,,,,
5835,bezpomoćny,беспомощный,,C,,,,,,
5090,bezposrėdnje,"непосредственно, напрямую",,!N,,,,,,
1792,"bezposrėdnji, bezposrėdny","непосредственный, прямой",,!H,,,,,,
178,bezprecedentny,беспрецедентный,,C,,,,,,
3517,bezprėryvno,"непрерывно, беспрерывно, постоянно",,C,,,,,,
6536,bezprėryvny,"непрерывный, беспрерывный, постоянный",,C,,,,,,
3493,bezpričinny,беспричинный,,C,,,,,,
33236,bezprikladny,"беспримерный, несравненный",,!H,,,,,,
33232,bezpriměrny,"беспримерный, несравненный",,C,,,,,,
17142,bezråbotica,безработица,,C,,,,,,
28504,bezradostny,"безрадостный, унылый, грустный",,C,,,,,,
24654,bezrodny,"бесплодный, неурожайный, неплодородный",,!H,,,,,,
36639,bezrodny,безродный,,C,,,,,,
24655,bezrogy,безрогий,,C,,,,,,
24656,bezrųky,безрукий,,C,,,,,,
20352,bezs’myslica,"бессмыслица, нонсенс",,C,,,,,,
21261,bezs’mysľny,бессмысленный,,!C,,,,,,
24657,bezsiľny,бессильный,,C,,,,,,
24658,bezsněžny,бесснежный,,C,,,,,,
24659,bezsònnica,бессоница,,!C,,,,,,
24660,bezsònny,бессонный,,C,,,,,,
24661,bezstrašny,бесстрашный,,C,,,,,,
16267,bezstydnosť,"бесстыдство, наглость",,!H,,,,,,
16266,bezstydny,"бесстыдный, беззастенчивый, наглый",,C,,,,,,
3974,bezšumnosť,"бесшумность, тишина",,C,,,,,,
6540,bezsumny,"несомненный, бесспорный",,!H,,,,,,
177,bezšumny,"бесшумный, тихий",,C,,,,,,
6544,beztęžno,невесомо,,!N,,,,,,
6545,beztęžnosť,невесомость,,!N,,,,,,
6546,beztęžny,невесомый,,!N,,,,,,
24008,bezumıje,безумие,,C,,,,,,
15247,bezumnik,"безумец, безумный",,!C,,,,,,
15248,bezumny,"безумный, сумасшедший",,C,,,,,,
4214,bezusilıje,"лёгкость, простота",,!N,,,,,,
4213,bezusiľno,"легко, просто, без труда, без усилий",,!H,,,,,,
4215,bezusiľnosť,"лёгкость, простота",,!N,,,,,,
4212,bezusiľny,"лёгкий, простой, не требующий усилий",,!N,,,,,,
21263,bezuslovny,безусловный,,C,,,,,,
33156,bezuspěšny,безуспешный,,C,,,,,,
33157,bezutěšny,безутешный,,C,,,,,,
34434,bezv’kųsny,безвкусный,,C,,,,,,
33436,bezvěrıje,"атеизм, безверие, неверие",,!C,,,,,,
5051,bezvěstny,"безвестный, без вести пропавший",,C,,,,,,
24664,bezvětrıje,"безветрие, штиль",,!C,,,,,,
24665,bezvinny,"безвинный, невиновный, невинный",,C,,,,,,
22486,bezvladnosť,бессилие,,!N,,,,,,
22487,bezvladnosť,паралич,,!N,,,,,,
22485,bezvladny,бессильный,,!N,,,,,,
22484,bezvlastıje,"безвластие, анархия",,C,,,,,,
24666,bezvlåsy,безволосый,,C,,,,,,
24668,bezvodny,безводный,,C,,,,,,
17143,bezvyhodny,безвыходный,,C,,,,,,
35126,bezzaščitny,"беззащитный, уязвимый",,C,,,,,,
24672,bezzųby,беззубый,,C,,,,,,
